"8500010","5","8578143","E","360"
"8500010","5","8578143","G","360"
"8500010","5","8500146","L","540"
"8500010","5","8500146","M","540"
"8500010","5","8578143","H","360"
"8500010","5","8578143","C","360"
"8500010","5","8578143","K","360"
"8500010","5","8578143","A","360"
"8500010","5","8578143","B","360"
"8500010","5","8500010","K","300"
"8500010","5","8500010","12AB","300"
"8500020","2","8500020","1","120"
"8500020","2","8500020","3","120"
"8500020","2","8500020","4","120"
"8500010","6","8500010","1","300"
"8500010","6","8500010","9","300"
"8500010","6","8500010","4","300"
"8500010","6","8500010","3","300"
"8500010","6","8500010","5","300"
"8500010","6","8500010","2","300"
"8500010","6","8500010","7","300"
"8500010","6","8500010","16","300"
"8500010","6","8500010","17","300"
"8500010","6","8500010","14","300"
"8500010","6","8500010","12","300"
"8500010","6","8500010","11","300"
"8500010","6","8500010","10","300"
"8500010","6","8500010","8","300"
"8500010","6","8500010","5AB","300"
"8500010","6","8500010","15","300"
"8500010","6","8500010","31","300"
"8500010","6","8500010","33","300"
"8500010","6","8500010","35","300"
"8500010","6","8500010","30","300"
"8500010","6","8500010","17C","300"
"8500010","6","8500010","4B","300"
"8500010","6","8578143","D","360"
"8500010","6","8578143","J","360"
"8500010","6","8578143","F","360"
"8500010","6","8578143","E","360"
"8500010","6","8578143","G","360"
"8500010","6","8500146","L","540"
"8500010","6","8500146","M","540"
"8500010","6","8578143","H","360"
"8500010","6","8578143","C","360"
"8500010","6","8578143","K","360"
"8500010","6","8578143","A","360"
"8500010","6","8578143","B","360"
"8500010","6","8500010","K","300"
"8500010","6","8500010","12AB","300"
"8500320","5","8500320","4","120"
"8500320","5","8500320","2","120"
"8500320","5","8500320","3","120"
"8500010","2","8500010","1","300"
"8500010","2","8500010","9","300"
"8500010","2","8500010","4","300"
"8500010","2","8500010","3","300"
"8500010","2","8500010","5","300"
"8500010","2","8500010","6","300"
"8500010","2","8500010","7","300"
"8500010","2","8500010","16","300"
"8500010","2","8500010","17","300"
"8500010","2","8500010","14","300"
"8500010","2","8500010","12","300"
"8500010","2","8500010","11","300"
"8500010","2","8500010","10","300"
"8500010","2","8500010","8","300"
"8500010","2","8500010","5AB","300"
"8500010","2","8500010","15","300"
"8500010","2","8500010","31","300"
"8500010","2","8500010","33","300"
"8500010","2","8500010","35","300"
"8500010","2","8500010","30","300"
"8500010","2","8500010","17C","300"
"8500010","2","8500010","4B","300"
"8500010","2","8578143","D","360"
"8500010","2","8578143","J","360"
"8500010","2","8578143","F","360"
"8500010","2","8578143","E","360"
"8500010","2","8578143","G","360"
"8500010","2","8500146","L","540"
"8500010","2","8500146","M","540"
"8500010","2","8578143","H","360"
"8500010","2","8578143","C","360"
"8500010","2","8578143","K","360"
"8500010","2","8578143","A","360"
"8500010","2","8578143","B","360"
"8500010","2","8500010","K","300"
"8500010","2","8500010","12AB","300"
"8500305","2","8500305","3","180"
"8500305","2","8500305","1","180"
"8503000","41","8503000","43","420"
"8503000","41","8503000","14","420"
"8503000","41","8503000","16","420"
"8503000","41","8503000","15","420"
"8503000","41","8503000","13","420"
"8503000","41","8503000","12","420"
"8503000","41","8503000","6","420"
"8503000","41","8503000","7","420"
"8503000","41","8503000","5","420"
"8503000","41","8503000","8","420"
"8503000","41","8503000","9","420"
"8503000","41","8503088","22","420"
"8503000","41","8503000","18","420"
"8503000","41","8503000","34","420"
"8503000","41","8503000","33","420"
"8503000","41","8503000","31","420"
"8503000","41","8503000","32","420"
"8503000","41","8503000","17","420"
"8503000","41","8503000","4","420"
"8503000","41","8503000","3","420"
"8503000","41","8503088","21","420"
"8503000","41","8503000","10","420"
"8503000","41","8503000","11","420"
"8503020","4","8503020","1","180"
"8503020","4","8503020","3","180"
"8503020","4","8503020","2","180"
"8503001","3","8503001","4","180"
"8503001","3","8503001","6","180"
"8503001","3","8503001","7","180"
"8503001","3","8503001","2","180"
"8503509","3","8503509","4","180"
"8503509","3","8503509","5","180"
"8503512","1","8503512","2","180"
"8503512","1","8503512","3","180"
"8503508","3","8503508","11","180"
"8503508","3","8503508","4","180"
"8503508","3","8587020","A","180"
"8503508","3","8587020","F","180"
"8503508","3","8587020","C","180"
"8503508","3","8587020","D","180"
"8503508","3","8503508","5","180"
"8503508","3","8503508","6","180"
"8503508","3","8503508","1","180"
"8503508","3","8587020","G","180"
"8503508","3","8587020","E","180"
"8503508","3","8587020","B","180"
"8503506","4","8503506","5","180"
"8503506","4","8503506","6","180"
"8503506","4","8503506","3","180"
"8503506","4","8590239","B","180"
"8503506","4","8590239","A","180"
"8503506","4","8590239","C","180"
"8503511","2","8503511","1","120"
"8503505","5","8503505","4","180"
"8503505","5","8503505","1","180"
"8503505","5","8503505","3","180"
"8503504","3","8503504","1","180"
"8503504","3","8503504","4","180"
"8503504","3","8503504","2","180"
"8503504","3","8503504","5","180"
"8503504","3","8572550","D","300"
"8503504","3","8572550","E","300"
"8503504","3","8572550","H","300"
"8503504","3","8572550","F","300"
"8503504","3","8572550","G","300"
"8503504","3","8572550","B","300"
"8503504","3","8572550","A","300"
"8503504","3","8572550","C","300"
"8503504","3","8590190","C","240"
"8503504","3","8578914","F","240"
"8503504","3","8578914","K","240"
"8503504","3","8578914","H","240"
"8503504","3","8590190","D","240"
"8503504","3","8578914","J","240"
"8503504","3","8590190","B","240"
"8503504","3","8578914","G","240"
"8503504","3","8590190","A","240"
"8503504","3","8503504","5AB","180"
"8503503","4","8503503","3","180"
"8503503","4","8503503","2","180"
"8503503","4","8503503","1","180"
"8500309","4","8500309","2","180"
"8500309","4","8500309","5","180"
"8500309","4","8500309","3","180"
"8500309","4","8500309","1","180"
"8500309","4","8500309","5AB","180"
"8502237","6","8502237","5","120"
"8502237","6","8502237","4","120"
"8502247","6","8502247","5","120"
"8502105","4","8502105","5","120"
"8502105","4","8502105","3","120"
"8502105","4","8502105","2","120"
"8502105","4","8587101","B","120"
"8502105","4","8587101","A","120"
"8502119","3","8502119","4","180"
"8502119","3","8502119","2","180"
"8502119","3","8502119","1","180"
"8502119","3","8502119","6","180"
"8502119","3","8502119","5AB","180"
"8502119","3","8502119","5","180"
"8502119","3","8578736","A","240"
"8502119","3","8578736","E","240"
"8502119","3","8578736","B","240"
"8502119","3","8578736","C","240"
"8502119","3","8502119","7","180"
"8502119","3","8502119","E","180"
"8502114","1","8502114","4","120"
"8502114","1","8588575","A","120"
"8502113","4","8502113","2","240"
"8502113","4","8502113","6","240"
"8502113","4","8502113","3","240"
"8502113","4","8502113","5","240"
"8502113","4","8502113","1","240"
"8502113","4","8502113","4AB","240"
"8502113","4","8502113","0","240"
"8502113","4","8502113","4CDE","240"
"8502113","4","8502996","A","240"
"8502113","4","8502996","B","240"
"8502113","4","8502996","E","240"
"8502113","4","8502996","D","240"
"8502113","4","8502996","C","240"
"8502113","4","8502113","12","240"
"8503511","1","8503511","2","120"
"8500309","5","8500309","2","180"
"8500309","5","8500309","4","180"
"8500309","5","8500309","3","180"
"8500309","5","8500309","1","180"
"8500309","5","8500309","5AB","180"
"8503506","5","8503506","4","180"
"8503506","5","8503506","6","180"
"8503506","5","8503506","3","180"
"8503506","5","8590239","B","180"
"8503506","5","8590239","A","180"
"8503506","5","8590239","C","180"
"8502105","5","8502105","4","120"
"8502105","5","8502105","3","120"
"8502105","5","8502105","2","120"
"8502105","5","8587101","B","120"
"8502105","5","8587101","A","120"
"8502113","2","8502113","4","240"
"8502113","2","8502113","6","240"
"8502113","2","8502113","3","240"
"8502113","2","8502113","5","240"
"8502113","2","8502113","1","240"
"8502113","2","8502113","4AB","240"
"8502113","2","8502113","0","240"
"8502113","2","8502113","4CDE","240"
"8502113","2","8502996","A","240"
"8502113","2","8502996","B","240"
"8502113","2","8502996","E","240"
"8502113","2","8502996","D","240"
"8502113","2","8502996","C","240"
"8502113","2","8502113","12","240"
"8503503","3","8503503","4","180"
"8503503","3","8503503","2","180"
"8503503","3","8503503","1","180"
"8503505","4","8503505","5","180"
"8503505","4","8503505","1","180"
"8503505","4","8503505","3","180"
"8503504","1","8503504","3","180"
"8503504","1","8503504","4","180"
"8503504","1","8503504","2","180"
"8503504","1","8503504","5","180"
"8503504","1","8572550","D","300"
"8503504","1","8572550","E","300"
"8503504","1","8572550","H","300"
"8503504","1","8572550","F","300"
"8503504","1","8572550","G","300"
"8503504","1","8572550","B","300"
"8503504","1","8572550","A","300"
"8503504","1","8572550","C","300"
"8503504","1","8590190","C","240"
"8503504","1","8578914","F","240"
"8503504","1","8578914","K","240"
"8503504","1","8578914","H","240"
"8503504","1","8590190","D","240"
"8503504","1","8578914","J","240"
"8503504","1","8590190","B","240"
"8503504","1","8578914","G","240"
"8503504","1","8590190","A","240"
"8503504","1","8503504","5AB","180"
"8502103","7","8502103","5","60"
"8502103","7","8502103","6","60"
"8502161","1","8578725","A","120"
"8502213","11","8502213","3","120"
"8502213","11","8502213","2","120"
"8502213","11","8502213","1","120"
"8517377","2","8517377","1","120"
"8502188","1","8502188","2","120"
"8502276","1","8502276","2","120"
"8502187","1","8502187","2","120"
"8502186","1","8502186","2","120"
"8503508","11","8503508","3","180"
"8503508","11","8503508","4","180"
"8503508","11","8587020","A","180"
"8503508","11","8587020","F","180"
"8503508","11","8587020","C","180"
"8503508","11","8587020","D","180"
"8503508","11","8503508","5","180"
"8503508","11","8503508","6","180"
"8503508","11","8503508","1","180"
"8503508","11","8587020","G","180"
"8503508","11","8587020","E","180"
"8503508","11","8587020","B","180"
"8502186","2","8502186","1","120"
"8502187","2","8502187","1","120"
"8502276","2","8502276","1","120"
"8502188","2","8502188","1","120"
"8517377","1","8517377","2","120"
"8503504","4","8503504","3","180"
"8503504","4","8503504","1","180"
"8503504","4","8503504","2","180"
"8503504","4","8503504","5","180"
"8503504","4","8572550","D","300"
"8503504","4","8572550","E","300"
"8503504","4","8572550","H","300"
"8503504","4","8572550","F","300"
"8503504","4","8572550","G","300"
"8503504","4","8572550","B","300"
"8503504","4","8572550","A","300"
"8503504","4","8572550","C","300"
"8503504","4","8590190","C","240"
"8503504","4","8578914","F","240"
"8503504","4","8578914","K","240"
"8503504","4","8578914","H","240"
"8503504","4","8590190","D","240"
"8503504","4","8578914","J","240"
"8503504","4","8590190","B","240"
"8503504","4","8578914","G","240"
"8503504","4","8590190","A","240"
"8503504","4","8503504","5AB","180"
"8502119","4","8502119","3","180"
"8502119","4","8502119","2","180"
"8502119","4","8502119","1","180"
"8502119","4","8502119","6","180"
"8502119","4","8502119","5AB","180"
"8502119","4","8502119","5","180"
"8502119","4","8578736","A","240"
"8502119","4","8578736","E","240"
"8502119","4","8578736","B","240"
"8502119","4","8578736","C","240"
"8502119","4","8502119","7","180"
"8502119","4","8502119","E","180"
"8502113","6","8502113","4","240"
"8502113","6","8502113","2","240"
"8502113","6","8502113","3","240"
"8502113","6","8502113","5","240"
"8502113","6","8502113","1","240"
"8502113","6","8502113","4AB","240"
"8502113","6","8502113","0","240"
"8502113","6","8502113","4CDE","240"
"8502113","6","8502996","A","240"
"8502113","6","8502996","B","240"
"8502113","6","8502996","E","240"
"8502113","6","8502996","D","240"
"8502113","6","8502996","C","240"
"8502113","6","8502113","12","240"
"8502112","1","8502112","2","120"
"8502110","4","8502110","3","120"
"8502110","4","8502110","2","120"
"8502110","4","8502110","1","120"
"8500218","9","8500218","8","300"
"8500218","9","8500218","4","300"
"8500218","9","8500218","3","300"
"8500218","9","8500218","7","300"
"8500218","9","8500218","12","300"
"8500218","9","8500218","10","300"
"8500218","9","8500218","2","300"
"8500218","9","8572352","A2","300"
"8500218","9","8500218","11","300"
"8500218","9","8500218","1","300"
"8500218","9","8500218","10A","300"
"8500218","9","8500218","1A","300"
"8500218","9","8572352","A1","300"
"8500218","9","8572352","B3","300"
"8500218","9","8572352","A3","300"
"8500218","9","8572352","B1","300"
"8500218","9","8572352","C4","300"
"8500218","9","8572352","C5","300"
"8500218","9","8572352","C1","300"
"8500218","9","8572352","B4","300"
"8500218","9","8500218","1BCD","300"
"8500218","9","8500218","11A","300"
"8500218","9","8500218","10CD","300"
"8500218","9","8500218","C6","300"
"8500218","9","8572352","D1","300"
"8500218","9","8500218","10AB","300"
"8500218","9","8500218","3CD","300"
"8500218","9","8500218","4CD","300"
"8500218","9","8500218","3AB","300"
"8500218","9","8500218","4AB","300"
"8502000","3","8502000","1","120"
"8502000","3","8502000","2","120"
"8508103","1","8508103","4","120"
"8508102","2","8508102","1","120"
"8508101","3","8508101","4","120"
"8508100","1","8508100","14","180"
"8508100","1","8508100","13","180"
"8508100","1","8508100","3","180"
"8508100","1","8508100","2","180"
"8508100","1","8508100","4","180"
"8508100","1","8508100","5","180"
"8503504","2","8503504","3","180"
"8503504","2","8503504","1","180"
"8503504","2","8503504","4","180"
"8503504","2","8503504","5","180"
"8503504","2","8572550","D","300"
"8503504","2","8572550","E","300"
"8503504","2","8572550","H","300"
"8503504","2","8572550","F","300"
"8503504","2","8572550","G","300"
"8503504","2","8572550","B","300"
"8503504","2","8572550","A","300"
"8503504","2","8572550","C","300"
"8503504","2","8590190","C","240"
"8503504","2","8578914","F","240"
"8503504","2","8578914","K","240"
"8503504","2","8578914","H","240"
"8503504","2","8590190","D","240"
"8503504","2","8578914","J","240"
"8503504","2","8590190","B","240"
"8503504","2","8578914","G","240"
"8503504","2","8590190","A","240"
"8503504","2","8503504","5AB","180"
"8502247","5","8502247","6","120"
"8503504","5","8503504","3","180"
"8503504","5","8503504","1","180"
"8503504","5","8503504","4","180"
"8503504","5","8503504","2","180"
"8503504","5","8572550","D","300"
"8503504","5","8572550","E","300"
"8503504","5","8572550","H","300"
"8503504","5","8572550","F","300"
"8503504","5","8572550","G","300"
"8503504","5","8572550","B","300"
"8503504","5","8572550","A","300"
"8503504","5","8572550","C","300"
"8503504","5","8590190","C","240"
"8503504","5","8578914","F","240"
"8503504","5","8578914","K","240"
"8503504","5","8578914","H","240"
"8503504","5","8590190","D","240"
"8503504","5","8578914","J","240"
"8503504","5","8590190","B","240"
"8503504","5","8578914","G","240"
"8503504","5","8590190","A","240"
"8503504","5","8503504","5AB","180"
"8502111","4","8502111","2","120"
"8502111","4","8502111","3","120"
"8502112","2","8502112","1","120"
"8502114","4","8502114","1","120"
"8502114","4","8588575","A","120"
"8502119","2","8502119","3","180"
"8502119","2","8502119","4","180"
"8502119","2","8502119","1","180"
"8502119","2","8502119","6","180"
"8502119","2","8502119","5AB","180"
"8502119","2","8502119","5","180"
"8502119","2","8578736","A","240"
"8502119","2","8578736","E","240"
"8502119","2","8578736","B","240"
"8502119","2","8578736","C","240"
"8502119","2","8502119","7","180"
"8502119","2","8502119","E","180"
"8502237","5","8502237","6","120"
"8502237","5","8502237","4","120"
"8503503","2","8503503","4","180"
"8503503","2","8503503","3","180"
"8503503","2","8503503","1","180"
"8502110","3","8502110","4","120"
"8502110","3","8502110","2","120"
"8502110","3","8502110","1","120"
"8500218","8","8500218","9","300"
"8500218","8","8500218","4","300"
"8500218","8","8500218","3","300"
"8500218","8","8500218","7","300"
"8500218","8","8500218","12","300"
"8500218","8","8500218","10","300"
"8500218","8","8500218","2","300"
"8500218","8","8572352","A2","300"
"8500218","8","8500218","11","300"
"8500218","8","8500218","1","300"
"8500218","8","8500218","10A","300"
"8500218","8","8500218","1A","300"
"8500218","8","8572352","A1","300"
"8500218","8","8572352","B3","300"
"8500218","8","8572352","A3","300"
"8500218","8","8572352","B1","300"
"8500218","8","8572352","C4","300"
"8500218","8","8572352","C5","300"
"8500218","8","8572352","C1","300"
"8500218","8","8572352","B4","300"
"8500218","8","8500218","1BCD","300"
"8500218","8","8500218","11A","300"
"8500218","8","8500218","10CD","300"
"8500218","8","8500218","C6","300"
"8500218","8","8572352","D1","300"
"8500218","8","8500218","10AB","300"
"8500218","8","8500218","3CD","300"
"8500218","8","8500218","4CD","300"
"8500218","8","8500218","3AB","300"
"8500218","8","8500218","4AB","300"
"8500218","4","8500218","9","300"
"8500218","4","8500218","8","300"
"8500218","4","8500218","3","300"
"8500218","4","8500218","7","300"
"8500218","4","8500218","12","300"
"8500218","4","8500218","10","300"
"8500218","4","8500218","2","300"
"8500218","4","8572352","A2","300"
"8500218","4","8500218","11","300"
"8500218","4","8500218","1","300"
"8500218","4","8500218","10A","300"
"8500218","4","8500218","1A","300"
"8500218","4","8572352","A1","300"
"8500218","4","8572352","B3","300"
"8500218","4","8572352","A3","300"
"8500218","4","8572352","B1","300"
"8500218","4","8572352","C4","300"
"8500218","4","8572352","C5","300"
"8500218","4","8572352","C1","300"
"8500218","4","8572352","B4","300"
"8500218","4","8500218","1BCD","300"
"8500218","4","8500218","11A","300"
"8500218","4","8500218","10CD","300"
"8500218","4","8500218","C6","300"
"8500218","4","8572352","D1","300"
"8500218","4","8500218","10AB","300"
"8500218","4","8500218","3CD","300"
"8500218","4","8500218","4CD","300"
"8500218","4","8500218","3AB","300"
"8500218","4","8500218","4AB","300"
"8502113","3","8502113","4","240"
"8502113","3","8502113","2","240"
"8502113","3","8502113","6","240"
"8502113","3","8502113","5","240"
"8502113","3","8502113","1","240"
"8502113","3","8502113","4AB","240"
"8502113","3","8502113","0","240"
"8502113","3","8502113","4CDE","240"
"8502113","3","8502996","A","240"
"8502113","3","8502996","B","240"
"8502113","3","8502996","E","240"
"8502113","3","8502996","D","240"
"8502113","3","8502996","C","240"
"8502113","3","8502113","12","240"
"8502111","2","8502111","4","120"
"8502111","2","8502111","3","120"
"8502113","5","8502113","4","240"
"8502113","5","8502113","2","240"
"8502113","5","8502113","6","240"
"8502113","5","8502113","3","240"
"8502113","5","8502113","1","240"
"8502113","5","8502113","4AB","240"
"8502113","5","8502113","0","240"
"8502113","5","8502113","4CDE","240"
"8502113","5","8502996","A","240"
"8502113","5","8502996","B","240"
"8502113","5","8502996","E","240"
"8502113","5","8502996","D","240"
"8502113","5","8502996","C","240"
"8502113","5","8502113","12","240"
"8508101","4","8508101","3","120"
"8508102","1","8508102","2","120"
"8508103","4","8508103","1","120"
"8502000","1","8502000","3","120"
"8502000","1","8502000","2","120"
"8502113","1","8502113","4","240"
"8502113","1","8502113","2","240"
"8502113","1","8502113","6","240"
"8502113","1","8502113","3","240"
"8502113","1","8502113","5","240"
"8502113","1","8502113","4AB","240"
"8502113","1","8502113","0","240"
"8502113","1","8502113","4CDE","240"
"8502113","1","8502996","A","240"
"8502113","1","8502996","B","240"
"8502113","1","8502996","E","240"
"8502113","1","8502996","D","240"
"8502113","1","8502996","C","240"
"8502113","1","8502113","12","240"
"8502119","1","8502119","3","180"
"8502119","1","8502119","4","180"
"8502119","1","8502119","2","180"
"8502119","1","8502119","6","180"
"8502119","1","8502119","5AB","180"
"8502119","1","8502119","5","180"
"8502119","1","8578736","A","240"
"8502119","1","8578736","E","240"
"8502119","1","8578736","B","240"
"8502119","1","8578736","C","240"
"8502119","1","8502119","7","180"
"8502119","1","8502119","E","180"
"8500218","3","8500218","9","300"
"8500218","3","8500218","8","300"
"8500218","3","8500218","4","300"
"8500218","3","8500218","7","300"
"8500218","3","8500218","12","300"
"8500218","3","8500218","10","300"
"8500218","3","8500218","2","300"
"8500218","3","8572352","A2","300"
"8500218","3","8500218","11","300"
"8500218","3","8500218","1","300"
"8500218","3","8500218","10A","300"
"8500218","3","8500218","1A","300"
"8500218","3","8572352","A1","300"
"8500218","3","8572352","B3","300"
"8500218","3","8572352","A3","300"
"8500218","3","8572352","B1","300"
"8500218","3","8572352","C4","300"
"8500218","3","8572352","C5","300"
"8500218","3","8572352","C1","300"
"8500218","3","8572352","B4","300"
"8500218","3","8500218","1BCD","300"
"8500218","3","8500218","11A","300"
"8500218","3","8500218","10CD","300"
"8500218","3","8500218","C6","300"
"8500218","3","8572352","D1","300"
"8500218","3","8500218","10AB","300"
"8500218","3","8500218","3CD","300"
"8500218","3","8500218","4CD","300"
"8500218","3","8500218","3AB","300"
"8500218","3","8500218","4AB","300"
"8500218","7","8500218","9","300"
"8500218","7","8500218","8","300"
"8500218","7","8500218","4","300"
"8500218","7","8500218","3","300"
"8500218","7","8500218","12","300"
"8500218","7","8500218","10","300"
"8500218","7","8500218","2","300"
"8500218","7","8572352","A2","300"
"8500218","7","8500218","11","300"
"8500218","7","8500218","1","300"
"8500218","7","8500218","10A","300"
"8500218","7","8500218","1A","300"
"8500218","7","8572352","A1","300"
"8500218","7","8572352","B3","300"
"8500218","7","8572352","A3","300"
"8500218","7","8572352","B1","300"
"8500218","7","8572352","C4","300"
"8500218","7","8572352","C5","300"
"8500218","7","8572352","C1","300"
"8500218","7","8572352","B4","300"
"8500218","7","8500218","1BCD","300"
"8500218","7","8500218","11A","300"
"8500218","7","8500218","10CD","300"
"8500218","7","8500218","C6","300"
"8500218","7","8572352","D1","300"
"8500218","7","8500218","10AB","300"
"8500218","7","8500218","3CD","300"
"8500218","7","8500218","4CD","300"
"8500218","7","8500218","3AB","300"
"8500218","7","8500218","4AB","300"
"8502110","2","8502110","4","120"
"8502110","2","8502110","3","120"
